id,title,brand,reference,price_raw,price,price_original_raw,price_original,discount_percent,url,image_small,image_large,description,promo_type,scrape_date
,Lollis Lip & Cheek Tint 01 – Teinte multifonction lèvres & joues,Lollis,8681546112215,"18,800 TND",18.8,,,0.0,https://cosmetique.tn/fards-a-joues/9367-lollis-lip-cheek-tint-01-teinte-multifonction-levres-joues.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/21850-thickbox_default/lollis-lip-cheek-tint-01-teinte-multifonction-levres-joues.jpg,"Apportez une touche de couleur douce et fraîche à vos joues et vos lèvres avec ce tint 2-en-1. Formule légère à base d’eau, tenue longue durée et rendu naturel pour un effet “bonne mine” facile à adopter.",Standard,2025-11-24
,volumizing lip booster Spice mix pt210 -001-Topface,Topface,8681217252233,"30,400 TND",30.4,,,0.0,https://cosmetique.tn/gloss-a-levres/9314--volumizing-lip-booster-spice-mix-pt210-001-topface.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/21765-thickbox_default/-volumizing-lip-booster-spice-mix-pt210-001-topface.jpg,"Vous souhaitez ajouter du volume visuel à vos lèvres ?Utilisez le booster de brillant à lèvres Topface. La formule est enrichie en acide hyaluronique, qui rend les lèvres lisses et douces.Il contient des extraits de menthol et de piment qui stimulent la circulation sanguine et augmentent visuellement le volume des lèvres. Vous ressentez à la fois des...",Standard,2025-11-24
,Liquide blush chérie pt356-001-topface,Topface,8681217255807,"34,300 TND",34.3,,,0.0,https://cosmetique.tn/fards-a-joues/9309-liquide-blush-cherie-pt356-001-topface-.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/21753-thickbox_default/liquide-blush-cherie-pt356-001-topface-.jpg,"6e Topface Chérie Liquid Blush est un fard à joues liquide au fini naturel et léger, enrichi en acide hyaluronique et en vitamine E pour une hydratation douce et un éclat durable",Standard,2025-11-24
,Topface focus point perfect gleam lipgloss pt207 109,Topface,8681217234765,"21,500 TND",21.5,,,0.0,https://cosmetique.tn/gloss-a-levres/9209-topface-focus-point-perfect-gleam-lipgloss-115.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/21571-thickbox_default/topface-focus-point-perfect-gleam-lipgloss-115.jpg,"TOPPFACE FOCUS POINT PERFECT GLEAM GLOSS
Perfect Gleam Gloss est un brillant à lèvres enrichi de pigments de couleur brillante pour créer des lèvres brillantes. Son applicateur spécial permet de modeler et d'ajouter de la dimension aux lèvres sans laisser de collant. Il contient un mélange d'huile pure de haute qualité, d'huile de macadamia et d'extraits...",Standard,2025-11-24
,Hean rouge à lèvres Tinted Lip Balm Rosy Touch 76 Yes,Hean,5907474498201,"32,000 TND",32.0,,,0.0,https://cosmetique.tn/rouges-a-levres/9207-hean-rouge-a-levres-tinted-lip-balm-rosy-touch-76-yes.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/21563-thickbox_default/hean-rouge-a-levres-tinted-lip-balm-rosy-touch-76-yes.jpg,"Le Tinted Lip Balm de Hean redéfinit l'expérience des lèvres en gardant vos lèvres hydratées et douces toute la journée.
Sa formule liquide soyeuse, renforcée par l'activateur VOLULIP™ et enrichie en beurre de Cupuacu et en vitamine E, offre un soin complet, une nutrition en profondeur et une prévention contre les lèvres sèches.
La consistance beurrée...",Standard,2025-11-24
,Hean rouge à lèvres Tinted Lip Balm Rosy Touch 73 Wedding,Hean,5907474498171,"32,000 TND",32.0,,,0.0,https://cosmetique.tn/rouges-a-levres/9205-hean-rouge-a-levres-tinted-lip-balm-rosy-touch-73-wedding.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/21553-thickbox_default/hean-rouge-a-levres-tinted-lip-balm-rosy-touch-73-wedding.jpg,"Le Tinted Lip Balm de Hean redéfinit l'expérience des lèvres en gardant vos lèvres hydratées et douces toute la journée.
Sa formule liquide soyeuse, renforcée par l'activateur VOLULIP™ et enrichie en beurre de Cupuacu et en vitamine E, offre un soin complet, une nutrition en profondeur et une prévention contre les lèvres sèches.
La consistance beurrée...",Standard,2025-11-24
,Bellaoggi fond de teint mat my skin tone 12h 30ml 002,Bellaoggi,8028997081095,"50,000 TND",50.0,"66,000 TND",66.0,16.0,https://cosmetique.tn/fonds-de-teint/8892-bellaoggi-fond-de-teint-mat-my-skin-tone-12h-30ml-002.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/20965-thickbox_default/bellaoggi-fond-de-teint-mat-my-skin-tone-12h-30ml-002.jpg,"Un fond de teint liquide nouvelle génération, matifiant et lissant qui offre une excellente couvrance jusqu'à 12 heures. L'équilibre harmonieux des huiles de silicone avec d'autres ingrédients innovants longue durée recouvre la peau de manière mate et veloutée et donne un fini naturel longue durée. Le fond de teint donne à la peau un teint naturel, la...",Standard,2025-11-24
,Topface contour brush PT901 F05,Topface,8681217223608,"19,000 TND",19.0,,,0.0,https://cosmetique.tn/pinceaux/8862-topface-contour-brush-pt901-f05.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/20881-thickbox_default/topface-contour-brush-pt901-f05.jpg,"Matériel de haute qualité.
Mélange efficacement le maquillage. 
Convient à tous les types de peau.
Peut être utilisé pour les crèmes et les liquides.
ne provoque aucune irritation ni allergie.",Standard,2025-11-24
,Kiss New York colle à cils strip lash adhesive with aloe clear KPLGL05C,Kiss New York Professional,731509604887,"23,000 TND",23.0,,,0.0,https://cosmetique.tn/faux-cils/8531-kiss-new-york-colle-a-cils-strip-lash-adhesive-with-aloe-clear-kplgl05c.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/20305-thickbox_default/kiss-new-york-colle-a-cils-strip-lash-adhesive-with-aloe-clear-kplgl05c.jpg,"Fixez vos cils grâce à un gel adhésif noire imprégné d'aloès.
Fixe vos cils pour une tenue toute la journée
Sans formaldéhyde, testé par des dermatologues, parfum naturel.
Imperméable à l'eau
Comment utiliser : 
1. Appliquez l'adhésif KISS sur la bande de cils ; attendez 30 secondes pour que l'adhésif devienne légèrement transparent et collant.
2....",Standard,2025-11-24
,Kiss New York faux ongles impress Before Sunrise IM35C,Kiss New York Professional,731509890341,"36,500 TND",36.5,,,0.0,https://cosmetique.tn/faux-ongles/8524-kiss-new-york-faux-ongles-impress-before-sunrise-im35c.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/20267-thickbox_default/kiss-new-york-faux-ongles-impress-before-sunrise-im35c.jpg,"Ongles autocollants de taille moyenne avec technologie brevetée SuperHold Adhesive, grâce à laquelle aucune colle n'est nécessaire. Ils sont sans danger pour les ongles naturels et sont faciles à enlever sans endommager les ongles.
Propriétés:
30 clous autocollants,
de taille moyenne,
application et retrait faciles,
la colle n'est pas nécessaire,
ils sont...",Standard,2025-11-24
,Hean poudre blush duo rosy RD3 glamour,Hean,5907474496061,"27,000 TND",27.0,,,0.0,https://cosmetique.tn/fards-a-joues/8381-hean-poudre-blush-duo-rosy-rd3-glamour.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/19923-thickbox_default/hean-poudre-blush-duo-rosy-rd3-glamour.jpg,"Fard à joues en poudre Duo Rosy par Hean .
Grâce à ce fantastique fard à joues bicolore, vous pouvez illuminer votre peau, donnant à vos joues un effet naturel et un éclat frais.
Une sélection de teintes qui se marient parfaitement.
Contient deux types de roses :
Un rose au fini satiné qui vous aide à définir la forme de votre visage.
Un rose avec des...",Standard,2025-11-24
,Hean creamy cheeks cream blush 21 puff,Hean,5907474495606,"32,000 TND",32.0,,,0.0,https://cosmetique.tn/fards-a-joues/8378-hean-creamy-cheeks-cream-blush-21-puff.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/19916-thickbox_default/hean-creamy-cheeks-cream-blush-21-puff.jpg,"Ce blush crème Creamy Cheeks de Hean est un blush crème délicat avec une texture riche et agréable qui procure un effet naturel.
Il met parfaitement en valeur les pommettes, donnant à la peau une apparence saine, fraîche, éclatante et jeune.
Sa formule ultra-légère se fond parfaitement au fond de teint et procure un effet naturel et une sensation seconde...",Standard,2025-11-24
,Topface - Instyle loose eyeshadow high pigment pt511-108,Topface,8681217248878,"27,900 TND",27.9,,,0.0,https://cosmetique.tn/ombres-a-paupieres/8278-topface-instyle-loose-eyeshadow-high-pigment-pt511-108.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/19747-thickbox_default/topface-instyle-loose-eyeshadow-high-pigment-pt511-108.jpg,"TopFce Loose Eyeshadow High Pigment 
Il est très facile d'être une star si vous avez le fard à paupières Instyle High Pigment Loose dans votre trousse à cosmétiques de la marque turque TopFace. Une pigmentation intense et des paillettes fines sont la clé d'un maquillage accrocheur et mémorable, qu'il est tout simplement impossible de ne pas remarquer. Une...",Standard,2025-11-24
,Hean - Express brow gel pour les sourcils blond/brown,Hean,5907474404936,"24,000 TND",24.0,,,0.0,https://cosmetique.tn/gel-sourcils/8098-express-brow-gel-pour-les-sourcils-blondbrown-hean.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/19467-thickbox_default/express-brow-gel-pour-les-sourcils-blondbrown-hean.jpg,"6

Masque à sourcils qui modèle et peigne efficacement vos sourcils.
Assombrit naturellement et corrige la forme des sourcils.
Couvre les cheveux gris et les petits trous.
Les protéines de blé et le D-panthénol aident à renforcer les sourcils.",Standard,2025-11-24
,Coupe cuticule ongle professionnel bleu,Cosmetique,0000000000576,"4,000 TND",4.0,,,0.0,https://cosmetique.tn/accessoires-et-deco-ongles/7629-coupe-cuticule-ongle-professionnel-bleu.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/20127-thickbox_default/coupe-cuticule-ongle-professionnel-bleu.jpg,"1. Outil Pratique: Le couteau coupe-cuticule est un outil pratique spécialement conçu pour éliminer la peau morte des doigts et des orteils, elle peut parfaitement nettoyer la peau morte autour des ongles et garder la peau douce des doigts et des orteils.
2.Conception Intime: En fonction de la forme des doigts, le repousse cuticule ongle professionnel qui...",Standard,2025-11-24
,Topface Mascara instyle rich curl pt312,Topface,8681217246133,"18,500 TND",18.5,,,0.0,https://cosmetique.tn/les-mascaras/7296-mascara-instyle-rich-curl-pt312-topface-.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/19514-thickbox_default/mascara-instyle-rich-curl-pt312-topface-.jpg,"La pointe de brosse plissée spécialement développée qui enveloppe les cils de la racine à la pointe offre un effet tridimensionnel à la fois. 
La partie interne de la brosse saisit les cils du bas vers la pointe et atteint les cils les plus courts.
il révèle l'intensité de votre regard. 
Les cils paraissent plus courbés, volumineux et plus longs. 
Sa...",Standard,2025-11-24
,Crayon à sourcils Tattoo Brow 36h - 05: Medium Brown - Maybelline,Maybelline,3600531630317,"52,000 TND",52.0,,,0.0,https://cosmetique.tn/gel-sourcils/6943-crayon-a-sourcils-tattoo-brow-36h-05-medium-brown-maybelline.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/17136-thickbox_default/crayon-a-sourcils-tattoo-brow-36h-05-medium-brown-maybelline.jpg,"3Obtenez des sourcils repulpés et naturels tout au long de la journée avec le crayon à sourcils Tattoo Brow 36H.
Son format crayon le rend très facile à utiliser : appliquer et coiffer.
Sa texture crémeuse est très agréable à porter et permet de construire la couleur au fur et à mesure de l'application.
Sa formule de tatouage résiste à tout : aux...",Standard,2025-11-24
,Crayon à sourcils Tattoo Brow 36h - 06: Cendré Brun - Maybelline,Maybelline,3600531630362,"52,000 TND",52.0,,,0.0,https://cosmetique.tn/gel-sourcils/6941-crayon-a-sourcils-tattoo-brow-36h-06-cendre-brun-maybelline.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/17118-thickbox_default/crayon-a-sourcils-tattoo-brow-36h-06-cendre-brun-maybelline.jpg,"Obtenez des sourcils repulpés et naturels tout au long de la journée avec le crayon à sourcils Tattoo Brow 36H.
Son format crayon le rend très facile à utiliser : appliquer et coiffer.
Sa texture crémeuse est très agréable à porter et permet de construire la couleur au fur et à mesure de l'application.
Sa formule de tatouage résiste à tout : aux...",Standard,2025-11-24
,Stylo Lipliner waterproof PT618. 010 - Topface,Topface,8681217250482,"10,000 TND",10.0,,,0.0,https://cosmetique.tn/crayons-a-levres/6928-stylo-lipliner-waterproof-pt618-010-topface.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/17070-thickbox_default/stylo-lipliner-waterproof-pt618-010-topface.jpg,Topface Waterproof Lipliner s'applique facilement sur les lèvres sans laisser de traces. Ses couleurs intenses et ininterrompues maintiennent sa permanence pendant longtemps et sont imperméables. Il peut être utilisé à la fois seul et comme base pour n'importe quel rouge à lèvres avec une large gamme d'options de tons différents.,Standard,2025-11-24
,Topface Stylo Lipliner waterproof PT618. 005,Topface,8681217250437,"10,000 TND",10.0,,,0.0,https://cosmetique.tn/crayons-a-levres/6923-stylo-lipliner-waterproof-pt618-005-topface.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/17076-thickbox_default/stylo-lipliner-waterproof-pt618-005-topface.jpg,Topface Waterproof Lipliner s'applique facilement sur les lèvres sans laisser de traces. Ses couleurs intenses et ininterrompues maintiennent sa permanence pendant longtemps et sont imperméables. Il peut être utilisé à la fois seul et comme base pour n'importe quel rouge à lèvres avec une large gamme d'options de tons différents.,Standard,2025-11-24
,Faux ongles impress Latte IMC506C - Kiss new york,Kiss New York Professional,731509867398,"36,500 TND",36.5,,,0.0,https://cosmetique.tn/faux-ongles/6832-faux-ongles-impress-latte-imc506c-kiss-new-york.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/16848-thickbox_default/faux-ongles-impress-latte-imc506c-kiss-new-york.jpg,"Ongles autocollants de taille moyenne avec technologie brevetée SuperHold Adhesive, grâce à laquelle aucune colle n'est nécessaire. Ils sont sans danger pour les ongles naturels et sont faciles à enlever sans endommager les ongles.
Propriétés:

30 clous autocollants,
de taille moyenne,
application et retrait faciles,
la colle n'est pas nécessaire,
ils...",Standard,2025-11-24
,Instyle blush on pt354 002 - Topface,Topface,8681217226340,"23,200 TND",23.2,,,0.0,https://cosmetique.tn/fards-a-joues/6565-instyle-blush-on-pt-354-002-topface.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/16218-thickbox_default/instyle-blush-on-pt-354-002-topface.jpg,"Instyle Blush On TopFace PT354 - TopFace
Il donne à votre peau un aspect vif, naturel et renouvelé avec des alternatives de couleurs mates et lumineuses adaptées à tous les tons de peau. L'huile de macadamia et de camélia dans sa formule aide à maintenir l'équilibre hydrique.
Comment utilisé:
Appliquez le produit que vous souhaitez appliquer avec ses...",Standard,2025-11-24
,Vernis à ongles permanent en gel n°101 12ml - Kodi,Kodi Professional,KODI-101,"22,502 TND",22.502,,,0.0,https://cosmetique.tn/vernis-a-ongles/6332-vernis-a-ongles-en-gel-n101-12ml-kodi.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/16707-thickbox_default/vernis-a-ongles-en-gel-n101-12ml-kodi.jpg,"Belles couleurs supérieures et brillance miroir.
100 % authentique Kodi, le nom auquel vous pouvez faire confiance pour offrir une tenue parfaite à chaque fois.
Pas de temps de séchage.
Fournit une couche de couleur longue durée aux ongles. 2-3 semaines de tenue impeccable.
Retrait en 5 minutes sans endommager les ongles.",Standard,2025-11-24
